split,class,image,reason
train,H,829.png,expected_2_got_1
train,H,83.jpg,expected_2_got_1
train,H,830.jpg,expected_2_got_1
train,H,830.png,"invalid_handedness_['Right', 'Right']"
train,H,831.jpg,expected_2_got_1
train,H,831.png,expected_2_got_1
train,H,832.jpg,expected_2_got_1
train,H,832.png,"invalid_handedness_['Right', 'Right']"
train,H,834.jpg,expected_2_got_1
train,H,835.jpg,expected_2_got_1
train,H,835.png,expected_2_got_1
train,H,836.png,"invalid_handedness_['Right', 'Right']"
train,H,837.jpg,expected_2_got_1
train,H,837.png,expected_2_got_1
train,H,838.jpg,expected_2_got_1
train,H,838.png,"invalid_handedness_['Right', 'Right']"
train,H,839.jpg,expected_2_got_1
train,H,839.png,expected_2_got_1
train,H,84.jpg,expected_2_got_1
train,H,840.png,expected_2_got_1
train,H,841.jpg,expected_2_got_1
train,H,841.png,"invalid_handedness_['Right', 'Right']"
train,H,842.jpg,expected_2_got_1
train,H,842.png,expected_2_got_1
train,H,843.png,expected_2_got_1
train,H,844.jpg,expected_2_got_1
train,H,844.png,expected_2_got_1
train,H,845.jpg,expected_2_got_1
train,H,845.png,expected_2_got_1
train,H,846.jpg,expected_2_got_1
train,H,847.jpg,expected_2_got_1
train,H,847.png,expected_2_got_1
train,H,848.png,expected_2_got_1
train,H,849.jpg,expected_2_got_1
train,H,85.jpg,expected_2_got_1
train,H,850.jpg,expected_2_got_1
train,H,850.png,expected_2_got_1
train,H,851.jpg,expected_2_got_1
train,H,851.png,expected_2_got_1
train,H,852.jpg,expected_2_got_1
train,H,852.png,expected_2_got_1
train,H,853.jpg,expected_2_got_1
train,H,853.png,expected_2_got_1
train,H,854.jpg,expected_2_got_1
train,H,854.png,expected_2_got_1
train,H,855.jpg,expected_2_got_1
train,H,855.png,expected_2_got_1
train,H,856.jpg,expected_2_got_1
train,H,856.png,expected_2_got_1
train,H,857.jpg,expected_2_got_1
train,H,857.png,expected_2_got_1
train,H,858.jpg,expected_2_got_1
train,H,858.png,expected_2_got_1
train,H,859.jpg,expected_2_got_1
train,H,859.png,expected_2_got_1
train,H,86.jpg,expected_2_got_1
train,H,860.jpg,expected_2_got_1
train,H,860.png,expected_2_got_1
train,H,861.jpg,expected_2_got_1
train,H,861.png,expected_2_got_1
train,H,862.jpg,expected_2_got_1
train,H,862.png,expected_2_got_1
train,H,863.jpg,expected_2_got_1
train,H,863.png,expected_2_got_1
train,H,864.jpg,expected_2_got_1
train,H,864.png,expected_2_got_1
train,H,865.jpg,expected_2_got_1
train,H,866.jpg,expected_2_got_1
train,H,866.png,expected_2_got_1
train,H,867.png,expected_2_got_1
train,H,868.png,expected_2_got_1
train,H,869.jpg,expected_2_got_1
train,H,869.png,expected_2_got_1
train,H,87.jpg,expected_2_got_1
train,H,870.jpg,expected_2_got_1
train,H,871.jpg,expected_2_got_1
train,H,871.png,expected_2_got_1
train,H,872.jpg,expected_2_got_1
train,H,872.png,expected_2_got_1
train,H,873.jpg,expected_2_got_1
train,H,873.png,expected_2_got_1
train,H,874.jpg,expected_2_got_1
train,H,874.png,expected_2_got_1
train,H,875.jpg,expected_2_got_1
train,H,875.png,no_hands_detected
train,H,876.jpg,expected_2_got_1
train,H,876.png,expected_2_got_1
train,H,877.jpg,expected_2_got_1
train,H,877.png,expected_2_got_1
train,H,878.jpg,expected_2_got_1
train,H,878.png,no_hands_detected
train,H,88.jpg,expected_2_got_1
train,H,880.jpg,expected_2_got_1
train,H,880.png,expected_2_got_1
train,H,881.jpg,expected_2_got_1
train,H,881.png,expected_2_got_1
train,H,882.png,expected_2_got_1
train,H,883.jpg,expected_2_got_1
train,H,883.png,expected_2_got_1
train,H,884.png,expected_2_got_1
train,H,885.jpg,expected_2_got_1
train,H,885.png,expected_2_got_1
train,H,886.jpg,expected_2_got_1
train,H,887.jpg,expected_2_got_1
train,H,887.png,expected_2_got_1
train,H,888.jpg,expected_2_got_1
train,H,889.jpg,expected_2_got_1
train,H,889.png,expected_2_got_1
train,H,89.jpg,expected_2_got_1
train,H,890.jpg,expected_2_got_1
train,H,890.png,expected_2_got_1
train,H,891.jpg,expected_2_got_1
train,H,891.png,expected_2_got_1
train,H,892.png,expected_2_got_1
train,H,893.jpg,expected_2_got_1
train,H,893.png,expected_2_got_1
train,H,894.jpg,expected_2_got_1
train,H,894.png,expected_2_got_1
train,H,895.jpg,expected_2_got_1
train,H,896.jpg,expected_2_got_1
train,H,896.png,expected_2_got_1
train,H,897.jpg,expected_2_got_1
train,H,897.png,expected_2_got_1
train,H,898.png,expected_2_got_1
train,H,899.jpg,expected_2_got_1
train,H,899.png,expected_2_got_1
train,H,9.jpg,expected_2_got_1
train,H,900.jpg,expected_2_got_1
train,H,901.png,expected_2_got_1
train,H,902.png,expected_2_got_1
train,H,903.jpg,expected_2_got_1
train,H,903.png,expected_2_got_1
train,H,905.jpg,expected_2_got_1
train,H,905.png,expected_2_got_1
train,H,906.jpg,expected_2_got_1
train,H,906.png,expected_2_got_1
train,H,907.png,expected_2_got_1
train,H,908.jpg,expected_2_got_1
train,H,908.png,expected_2_got_1
train,H,909.png,expected_2_got_1
train,H,91.jpg,expected_2_got_1
train,H,910.jpg,expected_2_got_1
train,H,910.png,expected_2_got_1
train,H,911.jpg,expected_2_got_1
train,H,911.png,expected_2_got_1
train,H,912.jpg,expected_2_got_1
train,H,912.png,expected_2_got_1
train,H,913.jpg,expected_2_got_1
train,H,914.png,expected_2_got_1
train,H,915.jpg,expected_2_got_1
train,H,916.jpg,expected_2_got_1
train,H,916.png,expected_2_got_1
train,H,917.jpg,expected_2_got_1
train,H,917.png,expected_2_got_1
train,H,918.png,expected_2_got_1
train,H,919.jpg,expected_2_got_1
train,H,919.png,expected_2_got_1
train,H,92.jpg,expected_2_got_1
train,H,920.jpg,expected_2_got_1
train,H,920.png,expected_2_got_1
train,H,921.jpg,expected_2_got_1
train,H,922.jpg,expected_2_got_1
train,H,922.png,expected_2_got_1
train,H,923.jpg,expected_2_got_1
train,H,923.png,expected_2_got_1
train,H,924.jpg,expected_2_got_1
train,H,925.jpg,expected_2_got_1
train,H,925.png,expected_2_got_1
train,H,926.jpg,expected_2_got_1
train,H,926.png,expected_2_got_1
train,H,927.jpg,expected_2_got_1
train,H,927.png,expected_2_got_1
train,H,928.jpg,expected_2_got_1
train,H,929.jpg,expected_2_got_1
train,H,929.png,expected_2_got_1
train,H,93.jpg,expected_2_got_1
train,H,930.jpg,expected_2_got_1
train,H,930.png,expected_2_got_1
train,H,931.jpg,expected_2_got_1
train,H,932.jpg,expected_2_got_1
train,H,932.png,expected_2_got_1
train,H,933.jpg,expected_2_got_1
train,H,933.png,expected_2_got_1
train,H,934.png,expected_2_got_1
train,H,935.jpg,expected_2_got_1
train,H,936.jpg,expected_2_got_1
train,H,936.png,expected_2_got_1
train,H,937.jpg,expected_2_got_1
train,H,937.png,expected_2_got_1
train,H,938.jpg,expected_2_got_1
train,H,938.png,expected_2_got_1
train,H,939.jpg,expected_2_got_1
train,H,939.png,expected_2_got_1
train,H,940.jpg,expected_2_got_1
train,H,941.jpg,expected_2_got_1
train,H,941.png,expected_2_got_1
train,H,942.jpg,expected_2_got_1
train,H,942.png,expected_2_got_1
train,H,943.jpg,expected_2_got_1
train,H,943.png,expected_2_got_1
train,H,944.jpg,expected_2_got_1
train,H,944.png,expected_2_got_1
train,H,945.png,expected_2_got_1
train,H,946.jpg,expected_2_got_1
train,H,946.png,expected_2_got_1
train,H,947.jpg,expected_2_got_1
train,H,947.png,"invalid_handedness_['Right', 'Right']"
train,H,948.jpg,expected_2_got_1
train,H,948.png,expected_2_got_1
train,H,949.jpg,expected_2_got_1
train,H,949.png,expected_2_got_1
train,H,950.jpg,expected_2_got_1
train,H,950.png,expected_2_got_1
train,H,951.jpg,expected_2_got_1
train,H,951.png,expected_2_got_1
train,H,952.jpg,expected_2_got_1
train,H,952.png,expected_2_got_1
train,H,953.jpg,expected_2_got_1
train,H,953.png,expected_2_got_1
train,H,954.jpg,expected_2_got_1
train,H,955.png,expected_2_got_1
train,H,956.jpg,expected_2_got_1
train,H,956.png,expected_2_got_1
train,H,957.jpg,expected_2_got_1
train,H,957.png,expected_2_got_1
train,H,958.jpg,expected_2_got_1
train,H,958.png,expected_2_got_1
train,H,959.jpg,expected_2_got_1
train,H,959.png,expected_2_got_1
train,H,960.jpg,expected_2_got_1
train,H,960.png,expected_2_got_1
train,H,961.png,expected_2_got_1
train,H,962.jpg,expected_2_got_1
train,H,962.png,expected_2_got_1
train,H,963.jpg,expected_2_got_1
train,H,963.png,expected_2_got_1
train,H,964.jpg,expected_2_got_1
train,H,964.png,expected_2_got_1
train,H,965.jpg,expected_2_got_1
train,H,965.png,expected_2_got_1
train,H,966.jpg,expected_2_got_1
train,H,966.png,expected_2_got_1
train,H,967.png,expected_2_got_1
train,H,968.jpg,expected_2_got_1
train,H,968.png,expected_2_got_1
train,H,97.jpg,expected_2_got_1
train,H,970.png,expected_2_got_1
train,H,971.jpg,expected_2_got_1
train,H,971.png,expected_2_got_1
train,H,972.jpg,expected_2_got_1
train,H,973.jpg,expected_2_got_1
train,H,975.jpg,expected_2_got_1
train,H,975.png,expected_2_got_1
train,H,976.jpg,expected_2_got_1
train,H,976.png,expected_2_got_1
train,H,977.jpg,expected_2_got_1
train,H,978.jpg,expected_2_got_1
train,H,978.png,expected_2_got_1
train,H,979.jpg,expected_2_got_1
train,H,979.png,expected_2_got_1
train,H,98.jpg,expected_2_got_1
train,H,980.jpg,expected_2_got_1
train,H,980.png,expected_2_got_1
train,H,981.png,expected_2_got_1
train,H,982.jpg,expected_2_got_1
train,H,983.jpg,expected_2_got_1
train,H,983.png,expected_2_got_1
train,H,984.jpg,expected_2_got_1
train,H,984.png,expected_2_got_1
train,H,985.jpg,expected_2_got_1
train,H,987.jpg,expected_2_got_1
train,H,987.png,expected_2_got_1
train,H,988.jpg,expected_2_got_1
train,H,988.png,expected_2_got_1
train,H,989.png,expected_2_got_1
train,H,99.jpg,expected_2_got_1
train,H,990.png,expected_2_got_1
train,H,991.jpg,expected_2_got_1
train,H,991.png,expected_2_got_1
train,H,992.jpg,expected_2_got_1
train,H,993.jpg,expected_2_got_1
train,H,993.png,expected_2_got_1
train,H,994.png,expected_2_got_1
train,H,995.jpg,expected_2_got_1
train,H,995.png,expected_2_got_1
train,H,996.png,expected_2_got_1
train,H,997.jpg,expected_2_got_1
train,H,997.png,expected_2_got_1
train,H,999.jpg,expected_2_got_1
train,H,999.png,expected_2_got_1
train,J,0.jpg,expected_2_got_1
train,J,10.jpg,expected_2_got_1
train,J,100.jpg,expected_2_got_1
train,J,1000.jpg,expected_2_got_1
train,J,1001.jpg,expected_2_got_1
train,J,1002.jpg,expected_2_got_1
train,J,1003.jpg,expected_2_got_1
train,J,1005.jpg,expected_2_got_1
train,J,1006.jpg,expected_2_got_1
train,J,1007.jpg,expected_2_got_1
train,J,1008.jpg,expected_2_got_1
train,J,1009.jpg,expected_2_got_1
train,J,101.jpg,expected_2_got_1
train,J,1010.jpg,expected_2_got_1
train,J,1011.jpg,expected_2_got_1
train,J,1012.jpg,expected_2_got_1
train,J,1013.jpg,expected_2_got_1
train,J,1014.jpg,expected_2_got_1
train,J,1015.jpg,expected_2_got_1
train,J,1016.jpg,expected_2_got_1
train,J,1017.jpg,expected_2_got_1
train,J,1018.jpg,expected_2_got_1
train,J,1019.jpg,expected_2_got_1
train,J,102.jpg,expected_2_got_1
train,J,1020.jpg,expected_2_got_1
train,J,1021.jpg,expected_2_got_1
train,J,1023.jpg,expected_2_got_1
train,J,1024.jpg,expected_2_got_1
train,J,1025.jpg,expected_2_got_1
train,J,1026.jpg,expected_2_got_1
train,J,1027.jpg,expected_2_got_1
train,J,1028.jpg,expected_2_got_1
train,J,1029.jpg,expected_2_got_1
train,J,1030.jpg,expected_2_got_1
train,J,1031.jpg,expected_2_got_1
train,J,1032.jpg,expected_2_got_1
train,J,1033.jpg,expected_2_got_1
train,J,1034.jpg,expected_2_got_1
train,J,1036.jpg,expected_2_got_1
train,J,1037.jpg,expected_2_got_1
train,J,1038.jpg,expected_2_got_1
train,J,1039.jpg,expected_2_got_1
train,J,104.jpg,expected_2_got_1
train,J,1040.jpg,expected_2_got_1
train,J,1041.jpg,expected_2_got_1
train,J,1042.jpg,expected_2_got_1
train,J,1043.jpg,expected_2_got_1
train,J,1045.jpg,expected_2_got_1
train,J,1046.jpg,expected_2_got_1
train,J,1048.jpg,expected_2_got_1
train,J,1049.jpg,expected_2_got_1
train,J,105.jpg,expected_2_got_1
train,J,1052.jpg,expected_2_got_1
train,J,1054.jpg,expected_2_got_1
train,J,1055.jpg,expected_2_got_1
train,J,1056.jpg,expected_2_got_1
train,J,1057.jpg,expected_2_got_1
train,J,1060.jpg,expected_2_got_1
train,J,1061.jpg,expected_2_got_1
train,J,1062.jpg,expected_2_got_1
train,J,1064.jpg,expected_2_got_1
train,J,1064.png,expected_2_got_1
train,J,1065.jpg,expected_2_got_1
train,J,1066.jpg,expected_2_got_1
train,J,1067.jpg,expected_2_got_1
train,J,1068.jpg,expected_2_got_1
train,J,1069.jpg,expected_2_got_1
train,J,1069.png,expected_2_got_1
train,J,1070.jpg,expected_2_got_1
train,J,1070.png,expected_2_got_1
train,J,1071.jpg,expected_2_got_1
train,J,1072.jpg,expected_2_got_1
train,J,1073.jpg,expected_2_got_1
train,J,1073.png,expected_2_got_1
train,J,1074.png,expected_2_got_1
train,J,1075.jpg,expected_2_got_1
train,J,1075.png,expected_2_got_1
train,J,1076.jpg,expected_2_got_1
train,J,1076.png,expected_2_got_1
train,J,1077.jpg,expected_2_got_1
train,J,1078.jpg,expected_2_got_1
train,J,1079.jpg,expected_2_got_1
train,J,108.jpg,expected_2_got_1
train,J,1080.jpg,expected_2_got_1
train,J,1082.jpg,expected_2_got_1
train,J,1083.jpg,expected_2_got_1
train,J,1084.jpg,expected_2_got_1
train,J,1085.jpg,expected_2_got_1
train,J,1086.jpg,expected_2_got_1
train,J,1088.jpg,expected_2_got_1
train,J,1089.jpg,expected_2_got_1
train,J,109.jpg,expected_2_got_1
train,J,1091.jpg,expected_2_got_1
train,J,1092.jpg,expected_2_got_1
train,J,1093.jpg,expected_2_got_1
train,J,1093.png,expected_2_got_1
train,J,1094.jpg,expected_2_got_1
train,J,1094.png,expected_2_got_1
train,J,1095.jpg,expected_2_got_1
train,J,1095.png,expected_2_got_1
train,J,1096.jpg,expected_2_got_1
train,J,1098.jpg,expected_2_got_1
train,J,1098.png,expected_2_got_1
train,J,1099.jpg,expected_2_got_1
train,J,1099.png,expected_2_got_1
train,J,11.jpg,expected_2_got_1
train,J,1100.png,expected_2_got_1
train,J,1101.jpg,expected_2_got_1
train,J,1101.png,expected_2_got_1
train,J,1102.png,expected_2_got_1
train,J,1103.png,expected_2_got_1
train,J,1104.jpg,expected_2_got_1
train,J,1105.jpg,expected_2_got_1
train,J,1105.png,expected_2_got_1
train,J,1106.png,expected_2_got_1
train,J,1107.jpg,expected_2_got_1
train,J,1107.png,expected_2_got_1
train,J,1108.jpg,expected_2_got_1
train,J,1108.png,expected_2_got_1
train,J,1109.jpg,expected_2_got_1
train,J,1109.png,expected_2_got_1
train,J,1110.png,expected_2_got_1
train,J,1111.jpg,expected_2_got_1
train,J,1111.png,expected_2_got_1
train,J,1112.jpg,expected_2_got_1
train,J,1112.png,expected_2_got_1
train,J,1113.jpg,expected_2_got_1
train,J,1113.png,expected_2_got_1
train,J,1114.jpg,expected_2_got_1
train,J,1115.jpg,expected_2_got_1
train,J,1115.png,expected_2_got_1
train,J,1116.jpg,expected_2_got_1
train,J,1116.png,expected_2_got_1
train,J,1117.jpg,expected_2_got_1
train,J,1118.jpg,expected_2_got_1
train,J,1119.jpg,expected_2_got_1
train,J,112.jpg,expected_2_got_1
train,J,1121.jpg,expected_2_got_1
train,J,1122.jpg,expected_2_got_1
train,J,1123.jpg,expected_2_got_1
train,J,1124.jpg,expected_2_got_1
train,J,1125.jpg,expected_2_got_1
train,J,1126.jpg,expected_2_got_1
train,J,1127.jpg,expected_2_got_1
train,J,1128.jpg,expected_2_got_1
train,J,1129.jpg,expected_2_got_1
train,J,113.jpg,expected_2_got_1
train,J,1130.jpg,expected_2_got_1
train,J,1131.jpg,expected_2_got_1
train,J,1132.jpg,expected_2_got_1
train,J,1133.jpg,expected_2_got_1
train,J,1134.jpg,expected_2_got_1
train,J,1136.jpg,expected_2_got_1
train,J,1137.jpg,expected_2_got_1
train,J,1138.jpg,expected_2_got_1
train,J,1140.jpg,expected_2_got_1
train,J,1141.jpg,expected_2_got_1
train,J,1142.jpg,expected_2_got_1
train,J,1143.jpg,expected_2_got_1
train,J,1144.jpg,expected_2_got_1
train,J,1145.jpg,expected_2_got_1
train,J,1146.jpg,expected_2_got_1
train,J,1147.jpg,expected_2_got_1
train,J,1148.jpg,expected_2_got_1
train,J,1149.jpg,expected_2_got_1
train,J,1150.jpg,expected_2_got_1
train,J,1151.jpg,expected_2_got_1
train,J,1152.jpg,expected_2_got_1
train,J,1153.jpg,expected_2_got_1
train,J,1154.jpg,expected_2_got_1
train,J,1155.jpg,expected_2_got_1
train,J,1156.jpg,expected_2_got_1
train,J,1158.jpg,expected_2_got_1
train,J,1159.jpg,expected_2_got_1
train,J,116.jpg,expected_2_got_1
train,J,1160.jpg,expected_2_got_1
train,J,1161.jpg,expected_2_got_1
train,J,1162.jpg,expected_2_got_1
train,J,1163.jpg,expected_2_got_1
train,J,1164.jpg,expected_2_got_1
train,J,1165.jpg,expected_2_got_1
train,J,1166.jpg,expected_2_got_1
train,J,1168.jpg,expected_2_got_1
train,J,1169.jpg,expected_2_got_1
train,J,117.jpg,expected_2_got_1
train,J,1170.jpg,expected_2_got_1
train,J,1171.jpg,expected_2_got_1
train,J,1172.jpg,expected_2_got_1
train,J,1173.jpg,expected_2_got_1
train,J,1174.jpg,expected_2_got_1
train,J,1175.jpg,expected_2_got_1
train,J,1176.jpg,expected_2_got_1
train,J,1178.jpg,expected_2_got_1
train,J,1179.jpg,expected_2_got_1
train,J,118.jpg,expected_2_got_1
train,J,1180.jpg,expected_2_got_1
train,J,1181.jpg,expected_2_got_1
train,J,1182.jpg,expected_2_got_1
train,J,1183.jpg,expected_2_got_1
train,J,1184.jpg,expected_2_got_1
train,J,1185.jpg,expected_2_got_1
train,J,1187.jpg,expected_2_got_1
train,J,1188.jpg,expected_2_got_1
train,J,1189.jpg,expected_2_got_1
train,J,1190.jpg,expected_2_got_1
train,J,1191.jpg,expected_2_got_1
train,J,1192.jpg,expected_2_got_1
train,J,1193.jpg,expected_2_got_1
train,J,1194.jpg,expected_2_got_1
train,J,1195.jpg,expected_2_got_1
train,J,1196.jpg,expected_2_got_1
train,J,1197.jpg,expected_2_got_1
train,J,1198.jpg,expected_2_got_1
train,J,1199.jpg,expected_2_got_1
train,J,12.jpg,expected_2_got_1
train,J,120.jpg,expected_2_got_1
train,J,121.jpg,expected_2_got_1
train,J,122.jpg,expected_2_got_1
train,J,1234.png,expected_2_got_1
train,J,1236.png,expected_2_got_1
train,J,125.jpg,expected_2_got_1
train,J,127.jpg,expected_2_got_1
train,J,13.jpg,expected_2_got_1
train,J,130.jpg,expected_2_got_1
train,J,131.jpg,expected_2_got_1
train,J,132.jpg,expected_2_got_1
train,J,133.jpg,expected_2_got_1
train,J,134.jpg,expected_2_got_1
train,J,136.jpg,expected_2_got_1
train,J,137.jpg,expected_2_got_1
train,J,138.jpg,expected_2_got_1
train,J,139.jpg,expected_2_got_1
train,J,14.jpg,expected_2_got_1
train,J,140.jpg,expected_2_got_1
train,J,141.jpg,expected_2_got_1
train,J,143.jpg,expected_2_got_1
train,J,145.jpg,expected_2_got_1
train,J,147.jpg,expected_2_got_1
train,J,149.jpg,expected_2_got_1
train,J,15.jpg,expected_2_got_1
train,J,150.jpg,expected_2_got_1
train,J,151.jpg,expected_2_got_1
train,J,152.jpg,expected_2_got_1
train,J,153.jpg,expected_2_got_1
train,J,154.jpg,expected_2_got_1
train,J,155.jpg,expected_2_got_1
train,J,156.jpg,expected_2_got_1
train,J,157.jpg,expected_2_got_1
train,J,158.jpg,expected_2_got_1
train,J,159.jpg,expected_2_got_1
train,J,16.jpg,expected_2_got_1
train,J,160.jpg,expected_2_got_1
train,J,161.jpg,expected_2_got_1
train,J,162.jpg,expected_2_got_1
train,J,163.jpg,expected_2_got_1
train,J,164.jpg,expected_2_got_1
train,J,165.jpg,expected_2_got_1
train,J,166.jpg,expected_2_got_1
train,J,168.jpg,expected_2_got_1
train,J,17.jpg,expected_2_got_1
train,J,171.jpg,expected_2_got_1
train,J,173.jpg,expected_2_got_1
train,J,174.jpg,expected_2_got_1
train,J,175.jpg,expected_2_got_1
train,J,176.jpg,expected_2_got_1
train,J,177.jpg,expected_2_got_1
train,J,178.jpg,expected_2_got_1
train,J,179.jpg,expected_2_got_1
train,J,1792.png,expected_2_got_1
train,J,1793.png,expected_2_got_1
train,J,18.jpg,expected_2_got_1
train,J,180.jpg,expected_2_got_1
train,J,182.jpg,expected_2_got_1
train,J,184.jpg,expected_2_got_1
train,J,1847.png,expected_2_got_1
train,J,1848.png,expected_2_got_1
train,J,185.jpg,expected_2_got_1
train,J,1853.png,expected_2_got_1
train,J,1854.png,expected_2_got_1
train,J,1855.png,expected_2_got_1
train,J,1856.png,expected_2_got_1
train,J,1857.png,expected_2_got_1
train,J,186.jpg,expected_2_got_1
train,J,1861.png,expected_2_got_1
train,J,1863.png,expected_2_got_1
train,J,1869.png,expected_2_got_1
train,J,1870.png,expected_2_got_1
train,J,1871.png,expected_2_got_1
train,J,1876.png,expected_2_got_1
train,J,1879.png,expected_2_got_1
train,J,188.jpg,expected_2_got_1
train,J,1880.png,expected_2_got_1
train,J,1881.png,expected_2_got_1
train,J,1882.png,expected_2_got_1
train,J,1883.png,expected_2_got_1
train,J,1884.png,expected_2_got_1
train,J,1885.png,expected_2_got_1
train,J,189.jpg,expected_2_got_1
train,J,1893.png,expected_2_got_1
train,J,1894.png,expected_2_got_1
train,J,1897.png,no_hands_detected
train,J,1898.png,no_hands_detected
train,J,1899.png,expected_2_got_1
train,J,19.jpg,expected_2_got_1
train,J,190.jpg,expected_2_got_1
